date,y_true,arima_pred,lstm_pred,arima_pred_cal,lstm_pred_cal
2025-08-14,-0.0112600998840903,0.0012655142730818,-0.0217061806470155,0.0022222563827423137,-0.024509003494633003
2025-08-15,-0.0150721595024325,0.0012649240732165,-0.0218637883663177,0.0022216661828770136,-0.024666611213935204
2025-08-18,0.0138198621259304,0.0012584263739004,-0.0220235902816057,0.0022151684835609135,-0.024826413129223204
2025-08-19,-0.0176084917179046,0.0012584600462322,-0.0222051497548818,0.002215202155892714,-0.025007972602499304
2025-08-20,-0.0165647416201757,0.0012564299742249,-0.0222702790051698,0.0022131720838854136,-0.025073101852787303
2025-08-21,-0.0117701663688176,0.0012492352750966,-0.0222276039421558,0.0022059773847571138,-0.025030426789773304
2025-08-22,0.0603104166993375,0.0012479586113064,-0.0222526360303163,0.0022047007209669137,-0.025055458877933805
2025-08-25,0.0191963372272105,0.0603104166993375,-0.0219411309808492,0.061267158808998017,-0.024743953828466704
2025-08-26,0.0145218791617018,0.0012682458608613,-0.0218599904328584,0.002224987970521814,-0.024662813280475905
2025-08-27,-0.0059036128129399,0.0012714302758137,-0.0219011101871728,0.002228172385474214,-0.024703933034790303
2025-08-28,-0.010408659566889,0.0012714395774951,-0.02209909632802,0.0022281816871556137,-0.024901919175637503
2025-08-29,-0.0356293206445084,0.0012693070878993,-0.0222504921257495,0.002226049197559814,-0.025053314973367005
2025-09-02,-0.0136003480423632,0.0012529768801028,-0.0222215447574853,0.0022097189897633137,-0.025024367605102803
2025-09-03,0.0142590738087946,0.0012523817797596,-0.0221212748438119,0.002209123889420114,-0.024924097691429403
2025-09-04,0.0132023043168425,0.0012523333884774,-0.0218325313180685,0.0022090754981379137,-0.024635354165686005
2025-09-05,0.0357175575332373,0.0012538024912032,-0.0217562671750783,0.002210544600863714,-0.024559090022695802
2025-09-08,-0.0127361095766316,0.0012705955174571,-0.0215103719383478,0.0022273376271176137,-0.024313194785965303
2025-09-09,0.0016441653277192,0.0012699147095793,-0.0216125417500734,0.0022266568192398136,-0.024415364597690906
2025-09-10,0.0023605495234679,0.0012673955613392,-0.021796541288495,0.002224137670999714,-0.024599364136112505
2025-09-11,0.0586827257429929,0.0012671459903896,-0.0218944381922483,0.002223888100050114,-0.024697261039865803
2025-09-12,0.0709810911268755,0.001285518258192,-0.0217888634651899,0.0022422603678525135,-0.024591686312807403
2025-09-15,0.0349920459649535,0.0013134940761442,-0.0214420109987258,0.0022702361858047138,-0.024244833846343305
2025-09-16,0.0278496860966468,0.0013265845129124,-0.0216131005436182,0.002283326622572914,-0.024415923391235703
2025-09-17,0.010006196509857,0.0013363591700657,-0.0221556704491376,0.002293101279726214,-0.024958493296755105
2025-09-18,-0.0213841598623272,0.0013372808565176,-0.0227486845105886,0.002294022966178114,-0.025551507358206105
2025-09-19,0.0218772097108272,0.0013356505337249,-0.0235936772078275,0.002292392643385414,-0.026396500055445003
2025-09-22,0.0189245991516573,0.0013380527923469,-0.0243760179728269,0.002294794902007414,-0.027178840820444403
2025-09-23,-0.0194410824414639,0.0189245991516573,-0.0251493882387876,0.019881341261317815,-0.027952211086405103
2025-09-24,0.0390084503985734,0.0013394514215542,-0.025922579690814,0.002296193531214714,-0.028725402538431505
2025-09-25,-0.04480186162621,0.001354332146526,-0.0265364218503236,0.0023110742561865136,-0.029339244697941105
2025-09-26,0.0393896162974964,0.001336169540843,-0.0268549546599388,0.002292911650503514,-0.029657777507556302
2025-09-29,0.0063602880863031,0.0013493096674443,-0.0271890219300985,0.0023060517771048136,-0.029991844777716003
2025-09-30,0.0034011943142928,0.0013496735864391,-0.0276127588003873,0.0023064156960996137,-0.030415581648004803
2025-10-01,0.0326069948761817,0.0013505354561274,-0.0279904976487159,0.002307277565787914,-0.030793320496333404
2025-10-02,-0.0524096249172414,0.0013639258087568,-0.0282447561621665,0.0023206679184173138,-0.031047579009784002
2025-10-03,-0.0142524929092315,0.0013478752445966,-0.0282479021698236,0.002304617354257114,-0.031050725017441105
2025-10-06,0.0530540991951573,0.0013419737721109,-0.0281332563608884,0.0022987158817714135,-0.030936079208505905
2025-10-07,-0.045498299492519,0.0013565933043232,-0.0282939635217189,0.0023133354139837138,-0.031096786369336403
2025-10-08,0.0128474687146757,0.0013418182486491,-0.0282321721315383,0.0022985603583096136,-0.031034994979155805
2025-10-09,-0.0072063587131685,0.0013422344428707,-0.0285355281084775,0.002298976552531214,-0.031338350956095
2025-10-10,-0.0519533533870513,0.0013411654027459,-0.028681868687272,0.002297907512406414,-0.0314846915348895
2025-10-13,0.0527795384853497,0.0013249392222547,-0.0286185834556818,0.002281681331915214,-0.0314214063032993
2025-10-14,-0.0153966649342871,0.0013384415979369,-0.0289100091904401,0.002295183707597414,-0.0317128320380576
2025-10-15,0.0136746049013289,0.0013370592306025,-0.0289635471999645,0.0022938013402630138,-0.031766370047582
2025-10-16,-0.0148167867291384,0.001337341073653,-0.0293307062238454,0.002294083183313514,-0.0321335290714629
2025-10-17,0.0243313101725002,0.0013367318199677,-0.0295682754367589,0.0022934739296282137,-0.032371098284376405
2025-10-20,0.0183147758761235,0.0013384385210194,-0.0297591667622327,0.0022951806306799136,-0.032561989609850205
2025-10-21,-0.0108536431216856,0.0183147758761235,-0.0301644336432218,0.019271517985784012,-0.0329672564908393
2025-10-22,-0.0082353650160102,0.0013455281416273,-0.030615909025073,0.002302270251287814,-0.0334187318726905
2025-10-23,0.0225472913987712,0.0013446929429769,-0.0308249276131391,0.0023014350526374136,-0.033627750460756604
2025-10-24,-0.0345792003713718,0.0013455061570209,-0.0305968765169382,0.0023022482666814137,-0.0333996993645557
2025-10-27,0.0422118141910106,0.0013367347696754,-0.0305291134864091,0.002293476879335914,-0.033331936334026604
2025-10-28,0.0178104193194235,0.0013486985705505,-0.0306790862232446,0.002305440680211014,-0.033481909070862105
2025-10-29,0.0020823424117688,0.0013516491348958,-0.0309738870710134,0.0023083912445563135,-0.0337767099186309
2025-10-30,-0.0475017556551602,0.0013524793459093,-0.0314383581280708,0.002309221455569814,-0.0342411809756883
2025-10-31,0.0367181331955386,0.001337984688943,-0.0317179150879383,0.0022947267986035136,-0.0345207379355558
2025-11-03,0.0255384505438627,0.0013501460212448,-0.0320697575807571,0.0023068881309053135,-0.0348725804283746
2025-11-04,-0.0528485728136667,0.0013586867813809,-0.0323510207235813,0.002315428891041414,-0.0351538435711988
2025-11-05,0.0393064119956241,0.0013439736578624,-0.0323641709983348,0.0023007157675229138,-0.0351669938459523
2025-11-06,-0.0355992644592157,0.0013525911569445,-0.0326309874653816,0.0023093332666050135,-0.0354338103129991
2025-11-07,-0.0374488656115019,0.0013440700287088,-0.0324950367212295,0.0023008121383693136,-0.035297859568847
2025-11-10,0.0359227467152996,0.0013279060187962,-0.0322745516896247,0.002284648128456714,-0.035077374537242204
2025-11-11,-0.0126803209584265,0.0013375702612396,-0.0324248038232326,0.0022943123709001137,-0.0352276266708501
